%%% Data to be read on the pyvrft package %%%
%%% First experiment on the pilot plant %%%
%%% Organized as follows %%%
y1,y2,u1,u2
-0.55876,-0.77784,0,0
-0.55876,-0.77784,0,0
-0.60126,-0.77784,0,0
-0.57331,-0.77792,0,0
-0.57186,-0.75824,0,0
-0.55831,-0.7451,0,0
-0.55831,-0.7451,0,0
-0.58991,-0.74502,0,0
-0.61679,-0.75116,0,0
-0.5711,-0.75856,0,0
-0.58153,-0.72503,0,0
-0.58153,-0.72503,0,0
-0.56249,-0.75793,0,0
-0.59943,-0.7451,0,0
-0.57042,-0.75124,0,0
-0.57628,-0.77792,0,0
-0.57628,-0.77792,0,0
-0.57628,-0.77131,0,0
-0.58938,-0.77784,0,0
-0.64139,-0.77792,0,0
-0.62159,-0.77831,0,0
-0.62159,-0.77831,0,0
-0.56904,-0.76478,0,0
-0.61633,-0.77784,0,0
-0.57042,-0.75824,0,0
-0.54567,-0.73156,0,0
-0.54567,-0.73156,0,0
-0.58359,-0.72503,0,0
-0.62197,-0.72519,0,0
-0.61078,-0.73172,0,0
-0.60255,-0.73172,0,0
-0.60255,-0.73172,0,0
-0.58481,-0.73172,0,0
-0.6289,-0.73668,0,0
-0.57042,-0.71866,0,0
-0.57125,-0.72479,0,0
-0.57125,-0.72479,0,0
-0.61969,-0.70472,0,0
-0.61969,-0.69142,0,0
-0.64139,-0.69189,0,0
-0.53767,-0.71204,0,0
-0.53767,-0.71204,0,0
-0.56882,-0.72519,0,0
-0.58313,-0.73172,0,0
-0.5395,-0.74455,0,0
-0.63378,-0.73825,0,0
-0.63378,-0.73825,0,0
-0.56958,-0.7451,0,0
-0.57278,-0.73825,0,0
-0.5711,-0.7451,0,0
-0.5328,-0.72519,0,0
-0.5328,-0.72519,0,0
-0.60179,-0.75856,0,0
-0.60179,-0.73188,0,0
-0.55861,-0.73683,0,0
-0.61542,-0.72385,0,0
-0.61542,-0.72385,0,0
-0.59661,-0.72385,0,0
-0.64085,-0.70551,0,0
-0.58938,-0.69142,0,0
-0.53851,-0.67151,0,0
-0.53851,-0.67151,0,0
-0.56249,-0.65837,0,0
-0.54437,-0.67836,0,0
-0.5328,-0.66537,0,0
-0.53401,-0.65837,0,0
-0.53401,-0.65837,0,0
-0.5133,-0.6649,0,0
-0.58938,-0.70551,0,0
-0.55899,-0.69198,0,0
-0.51947,-0.67836,0,0
-0.51947,-0.67836,0,0
-0.55831,-0.67198,0,0
-0.57712,-0.67852,0,0
-0.53851,-0.67836,0,0
-0.58938,-0.65837,0,0
-0.58938,-0.65837,0,0
-0.52754,-0.6453,0,0
-0.54864,-0.63853,0,0
-0.5031,-0.65199,0,0
-0.50036,-0.67852,0,0
-0.50036,-0.67852,0,0
-0.5944,-0.66537,0,0
-0.6091,-0.6453,0,0
-0.6043,-0.6649,0,0
-0.54528,-0.67836,0,0
-0.54528,-0.67836,0,0
-0.55062,-0.68505,0,0
-0.53066,-0.69189,0,0
-0.53409,-0.69189,0,0
-0.53607,-0.71677,0,0
-0.53607,-0.71677,0,0
-0.5909,-0.7181,0,0
-0.56006,-0.71881,0,0
-0.52526,-0.7181,0,0
-0.57559,-0.69851,0,0
-0.57559,-0.69851,0,0
-0.58991,-0.73849,0,0
-0.53927,-0.73156,0,0
-0.60331,-0.74502,0,0
-0.49343,-0.73825,0,0
-0.49343,-0.73825,0,0
-0.57719,-0.73849,0,0
-0.51536,-0.74502,0,0
-0.5446,-0.75793,0,0
-0.5382,-0.74502,0,0
-0.5382,-0.74502,0,0
-0.52427,-0.76454,0,0
-0.52792,-0.76454,0,0
-0.56006,-0.79846,0,0
-0.57239,-0.77792,0,0
-0.57239,-0.77792,0,0
-0.57125,-0.79846,0,0
-0.60179,-0.79114,0,0
-0.55686,-0.79752,0,0
-0.55062,-0.79146,0,0
-0.55062,-0.79146,0,0
-0.56341,-0.83128,0,0
-0.54376,-0.82451,0,0
-0.5133,-0.81121,0,0
-0.56996,-0.84466,0,0
-0.56996,-0.84466,0,0
-0.55176,-0.81798,0,0
-0.51916,-0.83765,0,0
-0.60255,-0.84435,0,0
-0.59745,-0.85827,0,0
-0.59745,-0.85827,0,0
-0.57658,-0.83797,0,0
-0.57658,-0.82475,0,0
-0.60255,-0.81097,0,0
-0.57658,-0.83128,0,0
-0.57658,-0.83128,0,0
-0.58267,-0.80483,0,0
-0.57042,-0.81798,0,0
-0.59486,-0.79752,0,0
-0.61679,-0.79791,0,0
-0.61679,-0.79791,0,0
-0.62106,-0.78461,0,0
-0.57521,-0.81806,0,0
-0.64085,-0.81782,0,0
-0.60255,-0.79114,0,0
-0.60255,-0.79114,0,0
-0.55899,-0.77823,0,0
-0.64017,-0.79271,0,0
-0.63378,-0.75856,0,0
-0.52213,-0.77131,0,0
-0.52213,-0.77131,0,0
-0.54437,-0.77807,0,0
-0.5906,-0.74518,0,0
-0.59661,-0.74502,0,0
-0.52038,-0.74502,0,0
-0.52038,-0.74502,0,0
-0.5414,-0.70472,0,0
-0.65555,-0.70504,0,0
-0.63857,-0.72471,0,0
-0.59745,-0.73188,0,0
-0.59745,-0.73188,0,0
-0.64687,-0.70551,0,0
-0.58542,-0.66537,0,0
-0.56387,-0.69198,0,0
-0.57628,-0.68536,0,0
-0.57628,-0.68536,0,0
-0.59943,-0.67859,0,0
-0.62235,-0.65837,0,0
-0.60781,-0.65861,0,0
-0.59577,-0.6383,0,0
-0.59577,-0.6383,0,0
-0.58549,-0.64507,0,0
-0.65007,-0.66537,0,0
-0.58336,-0.66513,0,0
-0.60971,-0.6649,0,0
-0.60971,-0.6649,0,0
-0.61078,-0.6453,0,0
-0.6238,-0.6383,0,0
-0.60872,-0.65199,0,0
-0.5727,-0.63853,0,0
-0.5727,-0.63853,0,0
-0.57125,-0.64507,0,0
-0.62799,-0.66529,0,0
-0.64139,-0.69198,0,0
-0.58588,-0.67191,0,0
-0.58588,-0.67191,0,0
-0.63591,-0.68505,0,0
-0.58991,-0.69851,0,0
-0.58885,-0.7181,0,0
-0.53196,-0.69198,0,0
-0.53196,-0.69198,0,0
-0.56249,-0.72503,0,0
-0.6091,-0.75793,0,0
-0.56783,-0.78461,0,0
-0.5906,-0.78492,0,0
-0.5906,-0.78492,0,0
-0.61024,-0.77139,0,0
-0.59486,-0.79114,0,0
-0.5711,-0.79775,0,0
-0.54742,-0.7913,0,0
-0.54742,-0.7913,0,0
-0.54742,-0.81121,0,0
-0.62106,-0.81782,0,0
-0.50416,-0.83175,0,0
-0.59418,-0.79846,0,0
-0.59418,-0.79846,0,0
-0.59715,-0.80444,0,0
-0.56486,-0.7913,0,0
-0.59105,-0.77139,0,0
-0.58938,-0.77139,0,0
-0.58938,-0.77139,0,0
-0.55062,-0.77139,0,0
-0.56341,-0.7451,0,0
-0.54742,-0.7185,0,0
-0.60872,-0.73172,0,0
-0.60872,-0.73172,0,0
-0.57125,-0.72039,0,0
-0.56006,-0.70488,0,0
-0.58313,-0.71165,0,0
-0.58313,-0.71165,0,0
-0.55298,-0.70488,0,0
-0.64284,-0.6649,0,0
-0.58991,-0.69189,0,0
-0.59593,-0.69189,0,0
-0.59593,-0.69189,0,0
-0.59593,-0.67191,0,0
-0.55899,-0.68505,0,0
-0.59577,-0.67198,0,0
-0.55899,-0.67852,0,0
-0.55899,-0.67852,0,0
-0.60461,-0.62539,0,0
-0.57765,-0.68536,0,0
-0.50911,-0.67191,0,0
-0.54018,-0.64507,0,0
-0.54018,-0.64507,0,0
-0.52213,-0.63161,0,0
-0.56425,-0.66537,0,0
-0.53851,-0.62484,0,0
-0.50234,-0.64515,0,0
-0.50234,-0.64515,0,0
-0.5577,-0.65199,0,0
-0.48939,-0.61878,0,0
-0.51429,-0.62524,0,0
-0.55846,-0.63862,0,0
-0.55846,-0.63862,0,0
-0.57796,-0.62524,0,0
-0.51429,-0.61878,0,0
-0.57559,-0.6453,0,0
-0.52176,-0.61862,0,0
-0.52176,-0.61862,0,0
-0.50881,-0.63862,0,0
-0.56387,-0.6516,0,0
-0.57042,-0.65837,0,0
-0.5561,-0.61862,0,0
-0.5561,-0.61862,0,0
-0.56486,-0.63161,0,0
-0.46746,-0.64515,0,0
-0.55008,-0.64515,0,0
-0.52792,-0.67198,0,0
-0.52792,-0.67198,0,0
-0.55473,-0.67859,0,0
-0.57765,-0.68536,0,0
-0.54018,-0.67198,0,0
-0.48848,-0.6989,0,0
-0.48848,-0.6989,0,0
-0.49502,-0.7185,0,0
-0.51551,-0.7185,0,0
-0.47682,-0.71204,0,0
-0.48284,-0.73188,0,0
-0.48284,-0.73188,0,0
-0.55846,-0.75155,0,0
-0.48848,-0.75816,0,0
-0.49609,-0.77186,0,0
-0.53874,-0.77807,0,0
-0.53874,-0.77807,0,0
-0.56265,-0.81782,0,0
-0.47553,-0.79775,0,0
-0.51536,-0.83797,0,0
-0.5328,-0.84426,0,0
-0.5328,-0.84426,0,0
-0.57841,-0.85796,0,0
-0.55663,-0.85796,0,0
-0.53211,-0.89786,0,0
-0.54688,-0.89747,0,0
-0.54688,-0.89747,0,0
-0.5015,-0.87748,0,0
-0.47629,-0.89133,0,0
-0.52792,-0.90243,0,0
-0.53303,-0.90487,0,0
-0.53303,-0.90487,0,0
-0.54072,-0.91163,0,0
-0.52792,-0.911,0,0
-0.5845,-0.89833,0,0
-0.5395,-0.87134,0,0
-0.5395,-0.87134,0,0
-0.54567,-0.89165,0,0
-0.51947,-0.90361,0,0
-0.57186,-0.911,0,0
-0.55831,-0.85796,0,0
-0.55831,-0.85796,0,0
-0.52754,-0.87748,0,0
-0.52343,-0.82459,0,0
-0.55351,-0.85151,0,0
-0.54034,-0.83797,0,0
-0.54034,-0.83797,0,0
-0.57186,-0.83813,0,0
-0.52602,-0.83781,0,0
-0.45855,-0.81137,0,0
-0.50957,-0.8046,0,0
-0.50957,-0.8046,0,0
-0.48848,-0.75171,0,0
-0.5197,-0.7983,0,0
-0.53363,-0.79161,0,0
-0.47956,-0.77123,0,0
-0.47956,-0.77123,0,0
-0.55435,-0.75155,0,0
-0.56471,-0.76485,0,0
-0.52176,-0.75848,0,0
-0.49502,-0.73156,0,0
-0.49502,-0.73156,0,0
-0.56387,-0.74455,0,0
-0.43905,-0.73849,0,0
-0.52176,-0.74455,0,0
-0.53691,-0.73172,0,0
-0.53691,-0.73172,0,0
-0.52792,-0.73849,0,0
-0.49731,-0.71866,0,0
-0.5363,-0.73203,0,0
-0.50119,-0.74549,0,0
-0.50119,-0.74549,0,0
-0.49091,-0.71204,0,0
-0.57034,-0.68528,0,0
-0.55831,-0.6989,0,0
-0.52229,-0.69189,0,0
-0.52229,-0.69189,0,0
-0.55899,-0.67836,0,0
-0.46411,-0.69205,0,0
-0.47721,-0.68521,0,0
-0.39344,-0.67859,0,0
-0.39344,-0.67859,0,0
-0.52176,-0.69198,0,0
-0.48178,-0.67836,0,0
-0.52084,-0.68528,0,0
-0.4571,-0.73849,0,0
-0.4571,-0.73849,0,0
-0.48848,-0.71866,0,0
-0.49457,-0.72534,0,0
-0.47081,-0.74455,0,0
-0.39633,-0.75848,0,0
-0.39633,-0.75848,0,0
-0.46152,-0.75155,0,0
-0.45253,-0.7983,0,0
-0.48284,-0.81129,0,0
-0.50957,-0.81137,0,0
-0.50957,-0.81137,0,0
-0.52693,-0.83175,0,0
-0.53257,-0.86504,0,0
-0.47721,-0.87811,0,0
-0.46548,-0.88448,0,0
-0.46548,-0.88448,0,0
-0.46456,-0.90463,0,0
-0.47233,-0.8929,0,0
-0.5235,-0.92438,0,0
-0.50279,-0.92438,0,0
-0.50279,-0.92438,0,0
-0.61725,-0.91793,0,0
-0.57422,-0.89747,0,0
-0.50317,-0.89109,0,0
-0.51947,-0.91093,0,0
-0.51947,-0.91093,0,0
-0.50667,-0.89133,0,0
-0.59821,-0.89747,0,0
-0.54125,-0.87134,0,0
-0.55237,-0.86465,0,0
-0.55237,-0.86465,0,0
-0.5679,-0.87795,0,0
-0.59715,-0.84678,0,0
-0.55381,-0.87795,0,0
-0.53401,-0.87174,0,0
-0.53401,-0.87174,0,0
-0.57125,-0.84513,0,0
-0.54643,-0.83797,0,0
-0.57087,-0.8445,0,0
-0.53127,-0.8386,0,0
-0.53127,-0.8386,0,0
-0.52267,-0.85143,0,0
-0.50325,-0.83797,0,0
-0.58588,-0.79822,0,0
-0.58588,-0.8046,0,0
-0.58588,-0.8046,0,0
-0.54178,-0.81806,0,0
-0.49701,-0.81798,0,0
-0.52754,-0.78492,0,0
-0.5235,-0.79822,0,0
-0.5235,-0.79822,0,0
-0.58077,-0.78484,0,0
-0.56128,-0.78484,0,0
-0.57879,-0.76533,0,0
-0.61024,-0.76533,0,0
-0.61024,-0.76533,0,0
-0.61024,-0.74518,0,0
-0.57719,-0.76533,0,0
-0.5909,-0.75872,0,0
-0.58938,-0.74502,0,0
-0.58938,-0.74502,0,0
-0.57712,-0.76517,0,0
-0.52792,-0.74549,0,0
-0.55846,-0.73188,0,0
-0.58588,-0.71873,0,0
-0.58588,-0.71873,0,0
-0.5845,-0.7185,0,0
-0.61679,-0.70543,0,0
-0.5679,-0.69174,0,0
-0.60819,-0.7185,0,0
-0.61679,-0.71197,0,0
-0.61679,-0.71197,0,0
-0.60461,-0.67222,0,0
-0.61725,-0.6989,0,0
-0.61573,-0.6989,0,0
-0.61573,-0.6989,0,0
-0.55831,-0.70535,0,0
-0.56227,-0.71157,0,0
-0.60811,-0.68513,0,0
-0.5928,-0.69205,0,0
-0.5928,-0.69205,0,0
-0.61367,-0.69205,0,0
-0.57841,-0.69198,0,0
-0.57796,-0.67844,0,0
-0.54125,-0.67198,0,0
-0.54125,-0.67198,0,0
-0.57719,-0.67198,0,0
-0.56036,-0.68528,0,0
-0.55998,-0.66553,0,0
-0.55557,-0.68528,0,0
-0.53455,-0.67844,0,0
-0.53455,-0.67844,0,0
-0.55351,-0.65892,0,0
-0.59821,-0.67222,0,0
-0.55579,-0.67159,0,0
-0.55579,-0.67159,0,0
-0.56478,-0.69174,0,0
-0.5529,-0.68654,0,0
-0.54849,-0.71873,0,0
-0.54742,-0.71866,0,0
-0.54742,-0.71866,0,0
-0.54795,-0.74518,0,0
-0.53363,-0.73337,0,0
-0.55062,-0.77815,0,0
-0.59661,-0.77973,0,0
-0.59661,-0.77973,0,0
-0.58481,-0.78524,0,0
-0.56668,-0.77202,0,0
-0.56051,-0.81137,0,0
-0.5845,-0.8046,0,0
-0.5845,-0.8046,0,0
-0.54742,-0.83143,0,0
-0.51597,-0.8445,0,0
-0.57841,-0.83797,0,0
-0.6043,-0.85812,0,0
-0.55831,-0.81758,0,0
-0.55831,-0.81758,0,0
-0.60408,-0.81137,0,0
-0.58991,-0.86504,0,0
-0.60088,-0.81861,0,0
-0.60088,-0.81861,0,0
-0.60811,-0.82435,0,0
-0.62311,-0.79822,0,0
-0.64261,-0.81184,0,0
-0.57719,-0.81184,0,0
-0.60194,-0.78484,0,0
-0.60194,-0.78484,0,0
-0.54688,-0.81168,0,0
-0.59242,-0.77815,0,0
-0.55435,-0.75872,0,0
-0.61679,-0.75155,0,0
-0.61679,-0.75155,0,0
-0.61725,-0.75958,0,0
-0.62974,-0.7399,0,0
-0.58588,-0.73864,0,0
-0.58588,-0.73864,0,0
-0.5909,-0.73203,0,0
-0.62349,-0.73188,0,0
-0.63629,-0.72503,0,0
-0.56607,-0.73188,0,0
-0.63027,-0.71873,0,0
-0.63027,-0.71873,0,0
-0.54567,-0.71842,0,0
-0.57422,-0.69221,0,0
-0.5679,-0.67859,0,0
-0.52815,-0.67159,0,0
-0.52815,-0.67159,0,0
-0.5235,-0.70504,0,0
-0.55199,-0.64507,0,0
-0.51246,-0.63869,0,0
-0.63119,-0.65861,0,0
-0.63119,-0.65861,0,0
